customer_id,signup_date,age,location,customer_segment,subscription_plan,monthly_spend,total_spend,acquisition_channel,payment_method,subscription_start_date,renewal_date,tenure_months,plan_changes,upgrades,downgrades,last_login_date,login_frequency,days_since_last_login,sessions_last_30_days,average_session_duration,feature_usage_count,key_feature_usage,activity_change_pct,support_tickets,unresolved_tickets,complaints,failed_payments,churned,churn_date,churn_reason_category,signup_year_month,is_high_value,is_early_stage,has_support_friction,has_billing_issue,has_inactivity_warning,score_inactivity,score_engagement_velocity,score_operational_friction,score_feature_adoption,churn_risk_score,risk_tier,primary_risk_driver,strategic_segment
CUST-10069,2025-02-17,38,Asia Pacific,Enterprise,Custom Tier,620.49,6204.9,Referral,Invoicing,2025-02-17,2026-02-17,10,1,1,0,2025-12-22,Occasional (1-2x/wk),9,12,24.6,17,1,2.6,6,1,1,0,0,,Active / Retained,2025-02,1,0,1,0,0,14.4,0.0,6.5,0.0,20.9,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10070,2025-09-09,61,North America,Mid-Market,Enterprise,249.0,747.0,Partner Affiliate,Credit Card,2025-09-09,2026-09-09,3,0,0,0,2025-12-31,Daily,0,43,6.0,5,0,17.9,4,0,0,0,0,,Active / Retained,2025-09,1,1,0,0,0,0.0,0.0,0.0,14.5,14.5,Low Risk,Healthy Customer / No Major Risk,New Customers At-Risk
CUST-10071,2024-09-24,59,North America,Mid-Market,Pro,79.0,1185.0,Direct Sales,ACH / Bank Transfer,2024-09-24,2025-09-24,15,0,0,0,2025-12-27,Weekly (3-5x/wk),4,39,34.7,7,1,15.8,1,0,0,0,0,,Active / Retained,2024-09,0,0,0,0,0,7.5,0.0,0.0,2.5,10.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10072,2025-07-04,60,North America,SMB,Basic,29.0,145.0,Organic Search,Credit Card,2025-07-04,2026-07-04,5,0,0,0,2025-12-21,Occasional (1-2x/wk),10,37,37.5,15,0,39.0,0,0,0,0,0,,Active / Retained,2025-07,0,0,0,0,0,15.6,0.0,0.0,12.0,27.6,Low Risk,Severe Inactivity,Loyal Customers
CUST-10073,2024-05-14,56,Europe,Mid-Market,Pro,79.0,1501.0,Paid Ads,Credit Card,2024-05-14,2025-05-14,19,0,0,0,2025-12-25,Occasional (1-2x/wk),6,8,28.1,6,0,-21.2,5,0,0,0,0,,Active / Retained,2024-05,0,0,0,0,0,10.5,7.8,0.0,14.5,32.8,Medium Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-10074,2025-07-06,32,Europe,SMB,Basic,29.0,145.0,Organic Search,Credit Card,2025-07-06,2026-07-06,5,0,0,0,2025-12-27,Weekly (3-5x/wk),4,20,20.2,13,1,-1.8,2,0,0,0,0,,Active / Retained,2025-07,0,0,0,0,0,7.5,0.45,0.0,0.0,8.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10075,2025-08-11,24,North America,Mid-Market,Enterprise,249.0,996.0,Referral,ACH / Bank Transfer,2025-08-11,2026-08-11,4,0,0,0,2025-12-13,Rare (1-2x/mo),18,46,29.4,11,1,23.8,4,0,0,0,0,,Active / Retained,2025-08,1,0,0,0,1,19.4,0.0,0.0,0.0,19.4,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10076,2024-12-26,22,Middle East & Africa,Startup/Individual,Basic,29.0,348.0,Organic Search,Credit Card,2024-12-26,2025-12-26,12,0,0,0,2025-12-30,Daily,1,42,11.9,18,1,22.0,2,0,0,0,0,,Active / Retained,2024-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10077,2024-09-16,31,North America,Enterprise,Custom Tier,591.54,8873.1,Paid Ads,Invoicing,2024-09-16,2025-09-16,15,0,0,0,2025-12-13,Rare (1-2x/mo),18,26,29.9,10,1,45.2,3,0,0,0,0,,Active / Retained,2024-09,1,0,0,0,1,19.4,0.0,0.0,0.0,19.4,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10078,2025-03-18,36,Asia Pacific,Mid-Market,Enterprise,249.0,2241.0,Partner Affiliate,Invoicing,2025-03-18,2026-03-18,9,0,0,0,2025-12-31,Daily,0,29,6.0,5,0,43.0,1,0,0,0,0,,Active / Retained,2025-03,1,0,0,0,0,0.0,0.0,0.0,14.5,14.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10079,2025-09-26,21,Europe,SMB,Basic,29.0,87.0,Paid Ads,PayPal,2025-09-26,2026-09-26,3,0,0,0,2025-12-16,Rare (1-2x/mo),15,11,8.5,2,0,-10.8,1,0,0,0,1,2025-11-25,Onboarding Dropoff & Low Feature Adoption,2025-09,0,1,0,0,1,18.35,2.7,0.0,17.0,38.0,Medium Risk,Severe Inactivity,Churned Customer
CUST-10080,2024-07-17,36,North America,Startup/Individual,Basic,29.0,493.0,Organic Search,PayPal,2024-07-17,2025-07-17,17,0,0,0,2025-12-31,Daily,0,40,37.3,18,1,-7.0,1,0,0,0,0,,Active / Retained,2024-07,0,0,0,0,0,0.0,1.75,0.0,0.0,1.8,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10081,2025-02-22,48,Asia Pacific,Startup/Individual,Basic,29.0,290.0,Partner Affiliate,Credit Card,2025-02-22,2026-02-22,10,0,0,0,2025-12-29,Weekly (3-5x/wk),2,21,27.9,3,0,-10.5,2,0,0,0,0,,Active / Retained,2025-02,0,0,0,0,0,0.0,2.625,0.0,17.0,19.6,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10082,2025-10-06,25,Asia Pacific,Startup/Individual,Basic,29.0,58.0,Direct Sales,Credit Card,2025-10-06,2026-10-06,2,0,0,0,2025-12-17,Occasional (1-2x/wk),14,0,5.5,12,1,-67.5,1,0,0,0,1,2025-11-05,Competitor Migration / Natural Attrition,2025-10,0,1,0,0,1,20.4,21.875,0.0,0.0,42.3,Medium Risk,Activity Dropoff,Churned Customer
CUST-10083,2024-04-19,32,North America,Enterprise,Enterprise,249.0,4980.0,Referral,Invoicing,2024-04-19,2025-04-19,20,0,0,0,2025-12-22,Occasional (1-2x/wk),9,17,16.9,7,0,15.4,1,0,0,0,0,,Active / Retained,2024-04,1,0,0,0,0,14.4,0.0,0.0,14.5,28.9,Low Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-10084,2025-05-12,29,Europe,Startup/Individual,Pro,79.0,553.0,Referral,ACH / Bank Transfer,2025-05-12,2026-05-12,7,0,0,0,2025-12-29,Occasional (1-2x/wk),2,11,21.8,8,1,6.2,3,0,0,0,0,,Active / Retained,2025-05,0,0,0,0,0,0.0,0.0,0.0,2.5,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10085,2025-10-07,23,North America,SMB,Basic,29.0,58.0,Partner Affiliate,Credit Card,2025-10-07,2026-10-07,2,0,0,0,2025-12-31,Daily,0,30,39.3,7,1,29.2,3,0,0,0,0,,Active / Retained,2025-10,0,1,0,0,0,0.0,0.0,0.0,2.5,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10086,2024-10-12,57,Europe,Startup/Individual,Pro,79.0,1106.0,Organic Search,Credit Card,2024-10-12,2025-10-12,14,1,0,1,2025-12-12,Rare (1-2x/mo),19,9,9.1,3,0,-70.7,2,0,0,0,1,2025-11-11,Plan Downgrade / Low Perceived ROI,2024-10,0,0,0,0,1,19.75,17.675,0.0,25.0,62.4,High Risk,Low Feature Adoption / Downgrade,Churned Customer
CUST-10087,2025-10-10,47,North America,Mid-Market,Pro,79.0,158.0,Paid Ads,Credit Card,2025-10-10,2026-10-10,2,0,0,0,2025-12-29,Weekly (3-5x/wk),2,24,18.7,4,0,-4.3,1,0,0,0,0,,Active / Retained,2025-10,0,1,0,0,0,0.0,1.075,0.0,17.0,18.1,Low Risk,Healthy Customer / No Major Risk,New Customers At-Risk
CUST-10088,2025-07-26,29,Asia Pacific,Startup/Individual,Basic,29.0,145.0,Direct Sales,Credit Card,2025-07-26,2026-07-26,5,0,0,0,2025-12-31,Weekly (3-5x/wk),0,17,23.4,13,0,8.7,2,0,0,0,0,,Active / Retained,2025-07,0,0,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10089,2025-10-29,36,North America,SMB,Basic,29.0,58.0,Organic Search,Credit Card,2025-10-29,2026-10-29,2,0,0,0,2025-12-30,Weekly (3-5x/wk),1,23,20.7,18,0,-35.9,2,0,0,2,0,,Active / Retained,2025-10,0,1,0,1,0,0.0,8.975,12.0,12.0,33.0,Medium Risk,Billing & Support Friction,New Customers At-Risk
CUST-10090,2024-09-16,42,North America,SMB,Pro,79.0,1185.0,Partner Affiliate,Credit Card,2024-09-16,2025-09-16,15,0,0,0,2025-12-29,Daily,2,31,30.2,7,0,24.8,3,0,0,0,0,,Active / Retained,2024-09,0,0,0,0,0,0.0,0.0,0.0,14.5,14.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10091,2025-09-10,29,North America,SMB,Basic,29.0,87.0,Referral,Credit Card,2025-09-10,2026-09-10,3,0,0,0,2025-12-10,Rare (1-2x/mo),21,0,13.5,13,0,-15.1,4,1,2,0,1,2025-10-10,Onboarding Dropoff & Low Feature Adoption,2025-09,0,1,1,0,1,20.45,8.775,9.0,12.0,50.2,Medium Risk,Severe Inactivity,Churned Customer
CUST-10092,2025-07-13,36,North America,SMB,Basic,29.0,145.0,Paid Ads,Credit Card,2025-07-13,2026-07-13,5,1,1,0,2025-12-27,Weekly (3-5x/wk),4,36,25.7,18,0,8.0,0,0,0,0,0,,Active / Retained,2025-07,0,0,0,0,0,7.5,0.0,0.0,12.0,19.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10093,2025-02-18,58,Europe,SMB,Basic,29.0,290.0,Organic Search,Credit Card,2025-02-18,2026-02-18,10,0,0,0,2025-12-30,Daily,1,33,31.5,6,1,-27.7,2,0,0,0,0,,Active / Retained,2025-02,0,0,0,0,0,0.0,6.925,0.0,2.5,9.4,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10094,2024-01-19,41,North America,Mid-Market,Enterprise,249.0,5727.0,Paid Ads,ACH / Bank Transfer,2024-01-19,2025-01-18,23,0,0,0,2025-12-19,Occasional (1-2x/wk),12,2,8.0,10,0,-60.7,0,0,0,0,1,2024-10-18,Competitor Migration / Natural Attrition,2024-01,1,0,0,0,0,18.0,20.175,0.0,12.0,50.2,Medium Risk,Activity Dropoff,Churned Customer
CUST-10095,2024-08-10,57,Asia Pacific,SMB,Basic,29.0,464.0,Content / Webinar,Credit Card,2024-08-10,2025-08-10,16,0,0,0,2025-12-23,Occasional (1-2x/wk),8,37,21.2,8,0,5.5,2,0,0,1,0,,Active / Retained,2024-08,0,0,0,1,0,13.2,0.0,6.0,14.5,33.7,Medium Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-10096,2024-04-08,38,North America,SMB,Basic,29.0,580.0,Referral,Credit Card,2024-04-08,2025-04-08,20,0,0,0,2025-12-29,Daily,2,33,17.6,8,0,1.0,3,0,0,0,0,,Active / Retained,2024-04,0,0,0,0,0,0.0,0.0,0.0,14.5,14.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10097,2025-01-26,41,Asia Pacific,SMB,Pro,79.0,869.0,Referral,Credit Card,2025-01-26,2026-01-26,11,0,0,0,2025-12-28,Weekly (3-5x/wk),3,36,25.6,10,0,-19.6,2,0,0,0,0,,Active / Retained,2025-01,0,0,0,0,0,0.0,4.9,0.0,12.0,16.9,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10098,2025-06-21,43,Europe,Mid-Market,Pro,79.0,474.0,Partner Affiliate,Credit Card,2025-06-21,2026-06-21,6,0,0,0,2025-12-29,Weekly (3-5x/wk),2,22,6.5,5,0,-7.6,2,0,0,0,0,,Active / Retained,2025-06,0,0,0,0,0,0.0,1.9,0.0,14.5,16.4,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10099,2025-01-02,28,Middle East & Africa,Startup/Individual,Basic,29.0,319.0,Content / Webinar,Credit Card,2025-01-02,2026-01-02,11,0,0,0,2025-12-28,Weekly (3-5x/wk),3,33,18.7,9,1,-8.5,3,0,0,0,0,,Active / Retained,2025-01,0,0,0,0,0,0.0,2.125,0.0,0.0,2.1,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10100,2025-06-20,32,Middle East & Africa,SMB,Pro,79.0,474.0,Referral,Credit Card,2025-06-20,2026-06-20,6,0,0,0,2025-12-27,Weekly (3-5x/wk),4,22,20.7,12,1,12.0,2,0,0,1,0,,Active / Retained,2025-06,0,0,0,1,0,7.5,0.0,6.0,0.0,13.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10101,2025-10-19,63,Latin America,Mid-Market,Enterprise,249.0,498.0,Paid Ads,Credit Card,2025-10-19,2026-10-19,2,0,0,0,2025-12-31,Daily,0,37,16.0,4,0,-5.0,5,0,0,0,0,,Active / Retained,2025-10,1,1,0,0,0,0.0,1.25,0.0,17.0,18.2,Low Risk,Healthy Customer / No Major Risk,New Customers At-Risk
CUST-10102,2024-02-27,47,Asia Pacific,SMB,Basic,29.0,638.0,Paid Ads,Credit Card,2024-02-27,2025-02-26,22,0,0,0,2025-11-23,Dormant (30+ days),38,4,7.1,4,0,-87.3,4,3,0,0,1,2025-05-28,Support Friction & Unresolved Issues,2024-02,0,0,1,0,1,25.0,22.5,8.0,17.0,72.5,High Risk,Severe Inactivity,Churned Customer
CUST-10103,2025-04-25,59,North America,Mid-Market,Enterprise,249.0,1992.0,Organic Search,Credit Card,2025-04-25,2026-04-25,8,0,0,0,2025-12-31,Daily,0,32,21.7,10,1,5.0,4,0,0,0,0,,Active / Retained,2025-04,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10104,2024-06-04,46,Asia Pacific,Enterprise,Custom Tier,693.99,12491.82,Referral,Credit Card,2024-06-04,2025-06-04,18,0,0,0,2025-12-29,Weekly (3-5x/wk),2,19,45.1,14,1,10.8,3,0,0,0,0,,Active / Retained,2024-06,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10105,2024-10-20,31,Middle East & Africa,SMB,Pro,79.0,1106.0,Partner Affiliate,Credit Card,2024-10-20,2025-10-20,14,0,0,0,2025-11-15,Dormant (30+ days),46,9,7.5,16,1,-41.4,4,1,0,3,1,2025-01-19,Involuntary Billing / Payment Failure,2024-10,0,0,1,1,1,25.0,10.35,16.0,0.0,51.4,Medium Risk,Severe Inactivity,Churned Customer
CUST-10106,2025-05-12,41,North America,SMB,Pro,79.0,553.0,Partner Affiliate,Credit Card,2025-05-12,2026-05-12,7,0,0,0,2025-12-30,Daily,1,33,23.8,8,1,18.9,2,0,0,1,0,,Active / Retained,2025-05,0,0,0,1,0,0.0,0.0,6.0,2.5,8.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10107,2024-12-11,39,Europe,Mid-Market,Enterprise,249.0,2988.0,Content / Webinar,Credit Card,2024-12-11,2025-12-11,12,1,1,0,2025-12-30,Daily,1,37,25.5,11,1,-3.8,2,0,0,0,0,,Active / Retained,2024-12,1,0,0,0,0,0.0,0.95,0.0,0.0,1.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10108,2025-06-30,47,North America,Mid-Market,Pro,79.0,474.0,Organic Search,Credit Card,2025-06-30,2026-06-30,6,0,0,0,2025-12-31,Daily,0,35,6.0,19,1,-37.6,3,0,0,0,0,,Active / Retained,2025-06,0,0,0,0,0,0.0,9.4,0.0,0.0,9.4,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10109,2024-12-24,47,Europe,Startup/Individual,Pro,79.0,948.0,Partner Affiliate,Credit Card,2024-12-24,2025-12-24,12,0,0,0,2025-11-27,Dormant (30+ days),34,3,13.2,11,1,-93.3,4,0,0,1,1,2025-02-22,Competitor Migration / Natural Attrition,2024-12,0,0,0,1,1,25.0,25.0,6.0,0.0,56.0,Medium Risk,Severe Inactivity,Churned Customer
CUST-10110,2024-03-08,52,Europe,Mid-Market,Pro,79.0,1659.0,Paid Ads,Credit Card,2024-03-08,2025-03-08,21,0,0,0,2025-12-23,Occasional (1-2x/wk),8,16,29.4,3,0,6.4,1,0,0,0,0,,Active / Retained,2024-03,0,0,0,0,0,13.2,0.0,0.0,17.0,30.2,Medium Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-10111,2024-04-01,43,Europe,Mid-Market,Enterprise,249.0,4980.0,Organic Search,Invoicing,2024-04-01,2025-04-01,20,0,0,0,2025-12-25,Weekly (3-5x/wk),6,23,18.9,22,1,-5.5,4,0,0,0,0,,Active / Retained,2024-04,1,0,0,0,0,10.5,1.375,0.0,0.0,11.9,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10112,2024-06-11,55,Europe,Startup/Individual,Basic,29.0,522.0,Paid Ads,Credit Card,2024-06-11,2025-06-11,18,0,0,0,2025-12-31,Daily,0,25,30.2,6,0,-2.0,3,0,0,0,0,,Active / Retained,2024-06,0,0,0,0,0,0.0,0.5,0.0,14.5,15.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10113,2025-10-23,59,Middle East & Africa,Mid-Market,Pro,79.0,158.0,Content / Webinar,ACH / Bank Transfer,2025-10-23,2026-10-23,2,0,0,0,2025-12-16,Rare (1-2x/mo),15,4,10.0,3,0,-91.0,3,0,0,0,1,2025-11-22,Onboarding Dropoff & Low Feature Adoption,2025-10,0,1,0,0,1,18.35,22.5,0.0,17.0,57.8,Medium Risk,Activity Dropoff,Churned Customer
CUST-10114,2024-04-21,33,Europe,SMB,Pro,79.0,1580.0,Organic Search,Credit Card,2024-04-21,2025-04-21,20,0,0,0,2025-12-30,Daily,1,40,21.4,7,0,13.1,4,1,0,0,0,,Active / Retained,2024-04,0,0,1,0,0,0.0,0.0,4.0,14.5,18.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10115,2025-09-13,58,Asia Pacific,Mid-Market,Pro,79.0,237.0,Content / Webinar,Credit Card,2025-09-13,2026-09-13,3,0,0,0,2025-12-27,Weekly (3-5x/wk),4,31,25.6,7,1,21.5,3,0,0,0,0,,Active / Retained,2025-09,0,1,0,0,0,7.5,0.0,0.0,2.5,10.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10116,2025-09-01,26,North America,SMB,Basic,29.0,87.0,Partner Affiliate,PayPal,2025-09-01,2026-09-01,3,0,0,0,2025-12-31,Daily,0,25,24.9,8,1,-27.1,2,0,0,0,0,,Active / Retained,2025-09,0,1,0,0,0,0.0,6.775,0.0,2.5,9.3,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10117,2025-02-09,33,Europe,SMB,Basic,29.0,290.0,Organic Search,PayPal,2025-02-09,2026-02-09,10,0,0,0,2025-12-30,Daily,1,43,25.1,16,1,-1.1,4,0,0,0,0,,Active / Retained,2025-02,0,0,0,0,0,0.0,0.275,0.0,0.0,0.3,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10118,2025-04-17,37,Europe,Startup/Individual,Basic,29.0,232.0,Content / Webinar,Credit Card,2025-04-17,2026-04-17,8,0,0,0,2025-12-30,Occasional (1-2x/wk),1,4,23.2,3,1,33.3,3,0,0,0,0,,Active / Retained,2025-04,0,0,0,0,0,0.0,2.5,0.0,5.0,7.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10119,2025-10-17,26,North America,SMB,Basic,29.0,58.0,Partner Affiliate,Credit Card,2025-10-17,2026-10-17,2,0,0,0,2025-12-28,Weekly (3-5x/wk),3,12,21.2,9,1,28.1,3,0,0,0,0,,Active / Retained,2025-10,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10120,2025-07-28,37,North America,SMB,Basic,29.0,145.0,Organic Search,Credit Card,2025-07-28,2026-07-28,5,0,0,0,2025-12-20,Occasional (1-2x/wk),11,24,35.6,9,1,-6.0,0,0,0,0,0,,Active / Retained,2025-07,0,0,0,0,0,16.8,1.5,0.0,0.0,18.3,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10121,2025-02-24,23,Europe,Startup/Individual,Basic,29.0,290.0,Direct Sales,Credit Card,2025-02-24,2026-02-24,10,1,1,0,2025-12-29,Weekly (3-5x/wk),2,20,19.0,13,1,19.1,3,0,0,2,0,,Active / Retained,2025-02,0,0,0,1,0,0.0,0.0,12.0,0.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10122,2024-09-29,51,Europe,Startup/Individual,Basic,29.0,435.0,Direct Sales,PayPal,2024-09-29,2025-09-29,15,0,0,0,2025-11-30,Dormant (30+ days),31,3,12.0,12,0,-60.8,4,1,1,0,1,2024-11-28,Support Friction & Unresolved Issues,2024-09,0,0,1,0,1,25.0,20.2,6.5,12.0,63.7,High Risk,Severe Inactivity,Churned Customer
CUST-10123,2025-01-11,36,Europe,Enterprise,Enterprise,249.0,2739.0,Direct Sales,Invoicing,2025-01-11,2026-01-11,11,0,0,0,2025-12-31,Daily,0,38,22.3,11,1,29.8,1,0,0,0,0,,Active / Retained,2025-01,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-10124,2024-05-26,30,North America,Startup/Individual,Basic,29.0,551.0,Paid Ads,ACH / Bank Transfer,2024-05-26,2025-05-26,19,0,0,0,2025-12-26,Weekly (3-5x/wk),5,14,30.5,6,1,21.2,4,2,1,0,0,,Active / Retained,2024-05,0,0,1,0,0,9.0,0.0,10.5,2.5,22.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10125,2024-01-25,31,North America,SMB,Basic,29.0,667.0,Direct Sales,Credit Card,2024-01-25,2025-01-24,23,0,0,0,2025-12-31,Daily,0,43,41.5,15,1,42.2,0,0,0,0,0,,Active / Retained,2024-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10126,2024-11-06,56,Europe,SMB,Pro,79.0,1027.0,Partner Affiliate,Credit Card,2024-11-06,2025-11-06,13,1,0,1,2025-12-17,Occasional (1-2x/wk),14,9,14.3,4,0,-51.1,0,0,0,0,1,2025-07-07,Plan Downgrade / Low Perceived ROI,2024-11,0,0,0,0,1,20.4,12.775,0.0,25.0,58.2,Medium Risk,Low Feature Adoption / Downgrade,Churned Customer
CUST-10127,2025-01-06,50,North America,SMB,Pro,79.0,869.0,Partner Affiliate,Credit Card,2025-01-06,2026-01-06,11,0,0,0,2025-12-01,Rare (1-2x/mo),30,11,8.1,5,0,-64.7,2,0,0,0,1,2025-02-05,Competitor Migration / Natural Attrition,2025-01,0,0,0,0,1,23.6,16.175,0.0,14.5,54.3,Medium Risk,Severe Inactivity,Churned Customer
CUST-10128,2024-06-14,38,North America,SMB,Basic,29.0,522.0,Direct Sales,PayPal,2024-06-14,2025-06-14,18,0,0,0,2025-12-31,Occasional (1-2x/wk),0,4,30.2,17,1,-3.0,0,0,0,0,0,,Active / Retained,2024-06,0,0,0,0,0,0.0,3.25,0.0,0.0,3.2,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10129,2025-04-27,55,North America,Mid-Market,Pro,79.0,632.0,Referral,Credit Card,2025-04-27,2026-04-27,8,0,0,0,2025-12-28,Occasional (1-2x/wk),3,9,34.5,17,1,44.2,1,0,0,0,0,,Active / Retained,2025-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10130,2025-09-23,64,North America,SMB,Pro,79.0,237.0,Referral,Credit Card,2025-09-23,2026-09-23,3,0,0,0,2025-12-28,Weekly (3-5x/wk),3,25,17.1,11,1,9.2,1,0,0,0,0,,Active / Retained,2025-09,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10131,2024-11-17,24,North America,SMB,Pro,79.0,1027.0,Referral,Credit Card,2024-11-17,2025-11-17,13,0,0,0,2025-11-23,Dormant (30+ days),38,12,12.9,5,0,-52.1,0,0,0,2,1,2025-11-17,Involuntary Billing / Payment Failure,2024-11,0,0,0,1,1,25.0,13.025,12.0,14.5,64.5,High Risk,Severe Inactivity,Churned Customer
CUST-10132,2025-04-28,44,North America,Mid-Market,Pro,79.0,632.0,Direct Sales,ACH / Bank Transfer,2025-04-28,2026-04-28,8,0,0,0,2025-12-28,Weekly (3-5x/wk),3,23,25.0,9,1,-14.9,0,0,0,0,0,,Active / Retained,2025-04,0,0,0,0,0,0.0,3.725,0.0,0.0,3.7,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10133,2024-09-11,48,North America,SMB,Basic,29.0,435.0,Organic Search,Credit Card,2024-09-11,2025-09-11,15,1,1,0,2025-12-23,Occasional (1-2x/wk),8,23,23.0,17,1,-38.8,6,1,0,0,0,,Active / Retained,2024-09,0,0,1,0,0,13.2,9.7,4.0,0.0,26.9,Low Risk,Severe Inactivity,Loyal Customers
CUST-10134,2025-02-24,40,Europe,Startup/Individual,Pro,79.0,790.0,Organic Search,PayPal,2025-02-24,2026-02-24,10,0,0,0,2025-11-30,Dormant (30+ days),31,2,11.8,17,0,-67.8,1,0,0,0,1,2025-08-25,Competitor Migration / Natural Attrition,2025-02,0,0,0,0,1,25.0,21.95,0.0,12.0,59.0,Medium Risk,Severe Inactivity,Churned Customer
CUST-10135,2024-04-10,26,North America,SMB,Basic,29.0,580.0,Organic Search,Credit Card,2024-04-10,2025-04-10,20,0,0,0,2025-12-22,Occasional (1-2x/wk),9,24,22.9,9,0,37.5,1,0,0,0,0,,Active / Retained,2024-04,0,0,0,0,0,14.4,0.0,0.0,12.0,26.4,Low Risk,Severe Inactivity,Loyal Customers
CUST-10136,2025-07-01,42,Europe,SMB,Pro,79.0,474.0,Content / Webinar,Credit Card,2025-07-01,2026-07-01,6,0,0,0,2025-10-29,Dormant (30+ days),63,0,15.7,16,1,-71.8,2,0,0,0,1,2025-09-30,Competitor Migration / Natural Attrition,2025-07,0,0,0,0,1,25.0,22.95,0.0,0.0,48.0,Medium Risk,Severe Inactivity,Churned Customer
CUST-10137,2025-08-10,33,Latin America,Startup/Individual,Basic,29.0,116.0,Direct Sales,Credit Card,2025-08-10,2026-08-10,4,0,0,0,2025-12-16,Rare (1-2x/mo),15,4,14.0,5,0,-68.8,2,0,0,0,1,2025-10-09,Competitor Migration / Natural Attrition,2025-08,0,0,0,0,1,18.35,19.7,0.0,14.5,52.6,Medium Risk,Activity Dropoff,Churned Customer
CUST-10138,2024-08-22,37,Asia Pacific,SMB,Basic,29.0,464.0,Organic Search,Credit Card,2024-08-22,2025-08-22,16,0,0,0,2025-12-29,Daily,2,44,29.9,10,1,10.8,3,0,0,0,0,,Active / Retained,2024-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-10139,2025-05-02,29,North America,Mid-Market,Pro,79.0,553.0,Paid Ads,Credit Card,2025-05-02,2026-05-02,7,0,0,0,2025-12-29,Occasional (1-2x/wk),2,4,33.3,4,0,27.5,1,0,0,0,0,,Active / Retained,2025-05,0,0,0,0,0,0.0,2.5,0.0,17.0,19.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
